adgroup_id,buy,cart,fav,pv,总行为数,购买转化率,加购率,收藏率
31829,0,0,0,1,1,0.0,0.0,0.0
79915,0,0,0,1,1,0.0,0.0,0.0
46076,0,0,1,7,8,0.0,0.0,0.1429
62781,0,0,0,2,2,0.0,0.0,0.0
47159,0,0,0,1,1,0.0,0.0,0.0
95970,0,0,0,1,1,0.0,0.0,0.0
45781,0,0,0,4,4,0.0,0.0,0.0
8231,0,0,0,1,1,0.0,0.0,0.0
51407,0,0,0,1,1,0.0,0.0,0.0
87705,0,0,0,9,9,0.0,0.0,0.0
36523,0,0,0,11,11,0.0,0.0,0.0
92717,0,0,1,18,19,0.0,0.0,0.0556
81641,0,2,1,20,23,0.0,0.1,0.05
51071,0,0,0,21,21,0.0,0.0,0.0
36946,0,0,0,15,15,0.0,0.0,0.0
673,0,0,0,13,13,0.0,0.0,0.0
82790,0,0,0,13,13,0.0,0.0,0.0
25146,0,0,0,21,21,0.0,0.0,0.0
54823,0,0,0,4,4,0.0,0.0,0.0
82969,0,0,0,6,6,0.0,0.0,0.0
61224,0,0,1,17,18,0.0,0.0,0.0588
43419,5,4,1,102,112,0.049,0.0392,0.0098
88719,0,0,0,10,10,0.0,0.0,0.0
58436,0,3,3,151,157,0.0,0.0199,0.0199
40343,0,3,1,60,64,0.0,0.05,0.0167
91591,6,8,7,650,671,0.0092,0.0123,0.0108
44913,0,1,0,29,30,0.0,0.0345,0.0
94257,0,0,0,50,50,0.0,0.0,0.0
90968,2,0,1,23,26,0.087,0.0,0.0435
96496,0,0,0,20,20,0.0,0.0,0.0
102176,1,0,0,32,33,0.0313,0.0,0.0
56466,0,0,1,49,50,0.0,0.0,0.0204
38119,0,0,0,1,1,0.0,0.0,0.0
83487,0,0,1,3,4,0.0,0.0,0.3333
52143,2,0,1,53,56,0.0377,0.0,0.0189
19284,0,4,3,88,95,0.0,0.0455,0.0341
12315,0,0,0,2,2,0.0,0.0,0.0
69073,0,2,0,52,54,0.0,0.0385,0.0
39621,0,0,0,16,16,0.0,0.0,0.0
30626,0,0,0,1,1,0.0,0.0,0.0
77695,0,0,0,4,4,0.0,0.0,0.0
72052,0,0,0,6,6,0.0,0.0,0.0
2564,0,0,0,6,6,0.0,0.0,0.0
85910,0,0,0,5,5,0.0,0.0,0.0
64741,0,0,0,18,18,0.0,0.0,0.0
34817,0,0,0,2,2,0.0,0.0,0.0
97686,0,0,0,9,9,0.0,0.0,0.0
48549,2,0,0,25,27,0.08,0.0,0.0
61924,0,0,0,7,7,0.0,0.0,0.0
90611,0,0,0,12,12,0.0,0.0,0.0
63835,0,0,0,11,11,0.0,0.0,0.0
39951,0,0,0,5,5,0.0,0.0,0.0
30972,0,0,0,6,6,0.0,0.0,0.0
35408,0,0,1,24,25,0.0,0.0,0.0417
75523,0,0,0,2,2,0.0,0.0,0.0
10195,0,0,0,6,6,0.0,0.0,0.0
52822,0,0,0,1,1,0.0,0.0,0.0
41185,0,0,0,5,5,0.0,0.0,0.0
81639,0,0,0,4,4,0.0,0.0,0.0
88787,0,0,1,10,11,0.0,0.0,0.1
86385,0,0,0,18,18,0.0,0.0,0.0
45324,0,0,0,6,6,0.0,0.0,0.0
74898,0,1,0,6,7,0.0,0.1667,0.0
85953,0,0,0,6,6,0.0,0.0,0.0
62082,0,0,0,4,4,0.0,0.0,0.0
55049,0,0,0,1,1,0.0,0.0,0.0
30202,0,0,0,1,1,0.0,0.0,0.0
6237,0,1,0,5,6,0.0,0.2,0.0
91281,0,0,0,6,6,0.0,0.0,0.0
60203,0,0,0,1,1,0.0,0.0,0.0
7169,0,0,0,1,1,0.0,0.0,0.0
15270,0,0,0,1,1,0.0,0.0,0.0
18908,0,0,0,4,4,0.0,0.0,0.0
87788,0,0,0,1,1,0.0,0.0,0.0
8085,0,0,0,2,2,0.0,0.0,0.0
41615,0,0,0,1,1,0.0,0.0,0.0
7131,0,0,0,6,6,0.0,0.0,0.0
92295,0,0,0,3,3,0.0,0.0,0.0
50876,0,0,0,1,1,0.0,0.0,0.0
76587,0,0,0,2,2,0.0,0.0,0.0
36103,0,0,0,1,1,0.0,0.0,0.0
43140,0,0,0,1,1,0.0,0.0,0.0
93471,0,1,2,31,34,0.0,0.0323,0.0645
72075,2,3,1,72,78,0.0278,0.0417,0.0139
17430,0,0,0,20,20,0.0,0.0,0.0
6732,0,0,0,5,5,0.0,0.0,0.0
4713,0,1,0,20,21,0.0,0.05,0.0
83082,0,0,1,17,18,0.0,0.0,0.0588
876,2,0,0,12,14,0.1667,0.0,0.0
78993,0,1,0,13,14,0.0,0.0769,0.0
47238,0,0,0,7,7,0.0,0.0,0.0
1743,0,0,0,10,10,0.0,0.0,0.0
21200,0,1,1,27,29,0.0,0.037,0.037
79730,0,0,1,8,9,0.0,0.0,0.125
84352,1,1,1,48,51,0.0208,0.0208,0.0208
66568,1,1,1,119,122,0.0084,0.0084,0.0084
48805,0,0,0,4,4,0.0,0.0,0.0
75848,0,2,0,50,52,0.0,0.04,0.0
85888,0,0,0,9,9,0.0,0.0,0.0
4474,0,0,0,3,3,0.0,0.0,0.0
62718,1,1,0,35,37,0.0286,0.0286,0.0
93639,0,1,7,45,53,0.0,0.0222,0.1556
43946,0,0,2,12,14,0.0,0.0,0.1667
25081,0,0,0,1,1,0.0,0.0,0.0
54642,0,0,0,1,1,0.0,0.0,0.0
62564,0,1,2,47,50,0.0,0.0213,0.0426
21073,0,0,0,5,5,0.0,0.0,0.0
99873,0,1,1,121,123,0.0,0.0083,0.0083
94575,1,1,0,17,19,0.0588,0.0588,0.0
92953,0,0,0,18,18,0.0,0.0,0.0
18652,0,0,0,5,5,0.0,0.0,0.0
30781,0,0,0,8,8,0.0,0.0,0.0
38257,0,1,0,23,24,0.0,0.0435,0.0
20125,0,0,0,5,5,0.0,0.0,0.0
50624,0,0,0,9,9,0.0,0.0,0.0
32856,0,0,0,10,10,0.0,0.0,0.0
65863,0,0,0,27,27,0.0,0.0,0.0
74592,0,0,0,2,2,0.0,0.0,0.0
75251,0,1,0,76,77,0.0,0.0132,0.0
99383,0,0,0,28,28,0.0,0.0,0.0
26820,2,2,1,176,181,0.0114,0.0114,0.0057
51501,0,0,0,5,5,0.0,0.0,0.0
30960,0,0,0,19,19,0.0,0.0,0.0
61491,0,0,0,2,2,0.0,0.0,0.0
66297,0,0,0,34,34,0.0,0.0,0.0
31047,0,0,0,1,1,0.0,0.0,0.0
19532,0,0,0,6,6,0.0,0.0,0.0
69395,0,0,0,8,8,0.0,0.0,0.0
30120,0,0,0,4,4,0.0,0.0,0.0
2797,0,0,0,8,8,0.0,0.0,0.0
50685,0,0,0,1,1,0.0,0.0,0.0
83298,0,0,0,6,6,0.0,0.0,0.0
19862,0,0,0,1,1,0.0,0.0,0.0
85651,0,0,0,5,5,0.0,0.0,0.0
24994,0,0,0,1,1,0.0,0.0,0.0
7726,0,0,0,2,2,0.0,0.0,0.0
68428,0,0,0,3,3,0.0,0.0,0.0
97665,0,0,0,3,3,0.0,0.0,0.0
27456,0,0,0,3,3,0.0,0.0,0.0
32736,0,0,0,1,1,0.0,0.0,0.0
104295,1,0,0,7,8,0.1429,0.0,0.0
96839,0,0,0,1,1,0.0,0.0,0.0
63010,0,1,0,6,7,0.0,0.1667,0.0
45991,0,0,1,2,3,0.0,0.0,0.5
52778,0,0,0,2,2,0.0,0.0,0.0
59233,0,0,0,3,3,0.0,0.0,0.0
24939,0,0,0,3,3,0.0,0.0,0.0
20298,0,0,0,19,19,0.0,0.0,0.0
38049,0,0,0,5,5,0.0,0.0,0.0
43474,0,0,0,12,12,0.0,0.0,0.0
43953,0,1,1,46,48,0.0,0.0217,0.0217
88860,0,1,0,37,38,0.0,0.027,0.0
7202,0,1,0,26,27,0.0,0.0385,0.0
33804,0,0,0,14,14,0.0,0.0,0.0
81443,0,0,0,8,8,0.0,0.0,0.0
56264,2,0,0,6,8,0.3333,0.0,0.0
93999,2,2,1,46,51,0.0435,0.0435,0.0217
40736,0,0,0,14,14,0.0,0.0,0.0
22158,1,0,0,4,5,0.25,0.0,0.0
4418,0,1,0,8,9,0.0,0.125,0.0
82860,0,0,0,12,12,0.0,0.0,0.0
60683,0,1,1,31,33,0.0,0.0323,0.0323
36074,0,0,0,6,6,0.0,0.0,0.0
84456,0,0,0,5,5,0.0,0.0,0.0
44995,1,0,0,26,27,0.0385,0.0,0.0
96952,0,2,0,28,30,0.0,0.0714,0.0
1525,0,0,0,14,14,0.0,0.0,0.0
78924,0,0,0,1,1,0.0,0.0,0.0
79662,0,0,0,22,22,0.0,0.0,0.0
14589,0,1,0,41,42,0.0,0.0244,0.0
83423,0,0,0,8,8,0.0,0.0,0.0
40946,0,0,0,36,36,0.0,0.0,0.0
80179,0,0,0,20,20,0.0,0.0,0.0
31694,0,0,0,2,2,0.0,0.0,0.0
71480,0,1,1,35,37,0.0,0.0286,0.0286
25292,0,0,0,7,7,0.0,0.0,0.0
30136,0,1,1,62,64,0.0,0.0161,0.0161
77737,0,0,0,2,2,0.0,0.0,0.0
46833,0,1,0,25,26,0.0,0.04,0.0
36165,0,0,0,3,3,0.0,0.0,0.0
53592,0,0,0,6,6,0.0,0.0,0.0
17388,0,0,0,12,12,0.0,0.0,0.0
103336,0,1,1,59,61,0.0,0.0169,0.0169
35507,0,0,0,5,5,0.0,0.0,0.0
46886,0,0,0,13,13,0.0,0.0,0.0
77408,0,0,0,5,5,0.0,0.0,0.0
79776,0,1,2,48,51,0.0,0.0208,0.0417
64694,2,1,0,23,26,0.087,0.0435,0.0
34729,0,0,1,2,3,0.0,0.0,0.5
90703,0,0,0,1,1,0.0,0.0,0.0
95768,0,0,0,5,5,0.0,0.0,0.0
51418,0,0,0,1,1,0.0,0.0,0.0
65166,0,0,0,2,2,0.0,0.0,0.0
64768,0,0,0,1,1,0.0,0.0,0.0
46929,0,0,0,2,2,0.0,0.0,0.0
28968,0,0,0,2,2,0.0,0.0,0.0
23994,0,0,0,4,4,0.0,0.0,0.0
7218,0,0,0,2,2,0.0,0.0,0.0
14801,0,0,0,1,1,0.0,0.0,0.0
100788,0,0,0,2,2,0.0,0.0,0.0
86022,0,0,0,3,3,0.0,0.0,0.0
51036,0,0,0,2,2,0.0,0.0,0.0
87313,0,0,0,6,6,0.0,0.0,0.0
32794,0,0,0,7,7,0.0,0.0,0.0
73410,0,0,0,9,9,0.0,0.0,0.0
39525,0,1,0,1,2,0.0,1.0,0.0
72698,0,0,0,1,1,0.0,0.0,0.0
60257,0,0,0,1,1,0.0,0.0,0.0
49790,0,0,0,1,1,0.0,0.0,0.0
87962,0,0,0,3,3,0.0,0.0,0.0
7497,0,0,0,2,2,0.0,0.0,0.0
744,0,0,0,1,1,0.0,0.0,0.0
57866,0,0,0,1,1,0.0,0.0,0.0
75308,0,0,0,4,4,0.0,0.0,0.0
57919,0,0,0,2,2,0.0,0.0,0.0
14064,0,0,0,1,1,0.0,0.0,0.0
683,0,0,0,1,1,0.0,0.0,0.0
47320,0,0,0,1,1,0.0,0.0,0.0
19996,0,0,0,1,1,0.0,0.0,0.0
44570,0,0,0,6,6,0.0,0.0,0.0
58752,2,0,0,43,45,0.0465,0.0,0.0
48789,0,0,0,7,7,0.0,0.0,0.0
44316,0,0,0,19,19,0.0,0.0,0.0
30218,2,4,2,143,151,0.014,0.028,0.014
104075,0,1,0,9,10,0.0,0.1111,0.0
44142,1,0,1,14,16,0.0714,0.0,0.0714
37026,4,15,10,577,606,0.0069,0.026,0.0173
57994,0,0,0,9,9,0.0,0.0,0.0
44941,1,0,0,21,22,0.0476,0.0,0.0
72217,0,2,0,5,7,0.0,0.4,0.0
82408,2,4,4,109,119,0.0183,0.0367,0.0367
42520,0,1,8,105,114,0.0,0.0095,0.0762
9641,0,0,0,13,13,0.0,0.0,0.0
56211,0,2,1,41,44,0.0,0.0488,0.0244
79257,1,0,0,4,5,0.25,0.0,0.0
95810,0,0,0,2,2,0.0,0.0,0.0
42824,4,4,2,74,84,0.0541,0.0541,0.027
47597,0,0,0,2,2,0.0,0.0,0.0
74714,0,0,0,7,7,0.0,0.0,0.0
15902,0,0,0,3,3,0.0,0.0,0.0
77714,3,6,1,157,167,0.0191,0.0382,0.0064
6204,0,1,0,13,14,0.0,0.0769,0.0
12080,0,1,0,7,8,0.0,0.1429,0.0
46238,0,0,0,27,27,0.0,0.0,0.0
8354,0,0,0,2,2,0.0,0.0,0.0
7499,1,1,0,46,48,0.0217,0.0217,0.0
9562,0,2,1,107,110,0.0,0.0187,0.0093
101141,0,0,1,6,7,0.0,0.0,0.1667
56813,0,0,0,9,9,0.0,0.0,0.0
93041,0,0,0,1,1,0.0,0.0,0.0
5367,0,0,0,3,3,0.0,0.0,0.0
51994,0,0,0,6,6,0.0,0.0,0.0
84785,0,0,0,2,2,0.0,0.0,0.0
54477,0,0,0,1,1,0.0,0.0,0.0
103389,0,0,0,4,4,0.0,0.0,0.0
67994,0,0,1,8,9,0.0,0.0,0.125
31846,0,0,0,7,7,0.0,0.0,0.0
12796,0,3,0,23,26,0.0,0.1304,0.0
12494,0,0,0,2,2,0.0,0.0,0.0
11578,0,0,0,4,4,0.0,0.0,0.0
18105,0,0,1,55,56,0.0,0.0,0.0182
84858,0,0,0,1,1,0.0,0.0,0.0
72167,0,0,0,2,2,0.0,0.0,0.0
27745,0,0,0,1,1,0.0,0.0,0.0
38124,0,0,0,1,1,0.0,0.0,0.0
42317,0,0,0,7,7,0.0,0.0,0.0
56425,0,0,0,3,3,0.0,0.0,0.0
11876,0,0,0,5,5,0.0,0.0,0.0
71812,0,0,0,1,1,0.0,0.0,0.0
81672,1,0,0,6,7,0.1667,0.0,0.0
78364,0,0,0,2,2,0.0,0.0,0.0
35214,0,0,0,1,1,0.0,0.0,0.0
3152,0,0,0,1,1,0.0,0.0,0.0
70199,0,0,0,3,3,0.0,0.0,0.0
72841,0,0,0,4,4,0.0,0.0,0.0
73247,0,0,0,1,1,0.0,0.0,0.0
8464,0,0,0,3,3,0.0,0.0,0.0
42017,0,2,1,16,19,0.0,0.125,0.0625
95254,0,0,0,2,2,0.0,0.0,0.0
74110,0,0,0,3,3,0.0,0.0,0.0
72793,0,0,0,15,15,0.0,0.0,0.0
6737,0,0,0,1,1,0.0,0.0,0.0
103090,0,1,1,24,26,0.0,0.0417,0.0417
86809,0,1,2,43,46,0.0,0.0233,0.0465
52719,1,1,1,52,55,0.0192,0.0192,0.0192
26630,1,0,1,59,61,0.0169,0.0,0.0169
50402,0,0,1,19,20,0.0,0.0,0.0526
40423,0,0,2,5,7,0.0,0.0,0.4
60557,0,0,0,1,1,0.0,0.0,0.0
38727,0,0,0,21,21,0.0,0.0,0.0
89442,0,0,0,6,6,0.0,0.0,0.0
8887,0,0,0,1,1,0.0,0.0,0.0
62836,0,0,0,7,7,0.0,0.0,0.0
72675,0,1,0,8,9,0.0,0.125,0.0
44669,0,3,2,83,88,0.0,0.0361,0.0241
36547,1,8,1,305,315,0.0033,0.0262,0.0033
27396,0,0,0,1,1,0.0,0.0,0.0
39400,0,0,1,33,34,0.0,0.0,0.0303
69439,0,0,2,53,55,0.0,0.0,0.0377
39476,0,1,0,42,43,0.0,0.0238,0.0
52275,0,2,0,42,44,0.0,0.0476,0.0
20804,1,0,0,15,16,0.0667,0.0,0.0
44620,0,0,0,9,9,0.0,0.0,0.0
59712,0,0,0,9,9,0.0,0.0,0.0
82463,0,0,0,11,11,0.0,0.0,0.0
10180,0,0,0,2,2,0.0,0.0,0.0
53479,0,0,0,5,5,0.0,0.0,0.0
37472,0,1,0,12,13,0.0,0.0833,0.0
80715,1,2,0,27,30,0.037,0.0741,0.0
53449,2,1,1,61,65,0.0328,0.0164,0.0164
6933,0,1,0,14,15,0.0,0.0714,0.0
40276,0,0,0,2,2,0.0,0.0,0.0
44102,0,1,1,20,22,0.0,0.05,0.05
34989,0,0,0,15,15,0.0,0.0,0.0
83918,1,8,0,80,89,0.0125,0.1,0.0
78659,0,2,0,46,48,0.0,0.0435,0.0
40528,0,0,0,1,1,0.0,0.0,0.0
77496,0,0,0,7,7,0.0,0.0,0.0
55011,0,0,0,1,1,0.0,0.0,0.0
91127,0,0,0,2,2,0.0,0.0,0.0
58273,0,1,0,5,6,0.0,0.2,0.0
58971,0,0,0,2,2,0.0,0.0,0.0
87017,0,0,0,2,2,0.0,0.0,0.0
65753,0,0,0,1,1,0.0,0.0,0.0
85734,0,0,1,12,13,0.0,0.0,0.0833
16002,3,0,0,32,35,0.0938,0.0,0.0
40110,0,0,0,11,11,0.0,0.0,0.0
38128,0,1,0,17,18,0.0,0.0588,0.0
19113,0,0,0,1,1,0.0,0.0,0.0
5597,0,0,0,4,4,0.0,0.0,0.0
72729,0,0,0,2,2,0.0,0.0,0.0
59198,0,0,0,1,1,0.0,0.0,0.0
55465,0,0,0,5,5,0.0,0.0,0.0
44370,0,0,0,5,5,0.0,0.0,0.0
90025,0,0,0,1,1,0.0,0.0,0.0
15479,0,0,1,2,3,0.0,0.0,0.5
30006,0,0,0,2,2,0.0,0.0,0.0
87135,0,0,0,25,25,0.0,0.0,0.0
50359,0,0,0,1,1,0.0,0.0,0.0
2907,0,0,0,2,2,0.0,0.0,0.0
5447,1,5,0,143,149,0.007,0.035,0.0
25602,0,0,0,1,1,0.0,0.0,0.0
43239,0,0,0,6,6,0.0,0.0,0.0
16244,0,1,2,65,68,0.0,0.0154,0.0308
92341,0,2,0,33,35,0.0,0.0606,0.0
98718,1,2,1,63,67,0.0159,0.0317,0.0159
35866,0,0,0,5,5,0.0,0.0,0.0
15060,0,1,0,11,12,0.0,0.0909,0.0
34925,1,2,1,34,38,0.0294,0.0588,0.0294
65219,0,0,2,12,14,0.0,0.0,0.1667
72050,0,0,0,5,5,0.0,0.0,0.0
36854,0,1,0,9,10,0.0,0.1111,0.0
830,0,0,0,1,1,0.0,0.0,0.0
101018,0,0,0,25,25,0.0,0.0,0.0
78706,0,0,0,29,29,0.0,0.0,0.0
102576,1,3,2,357,363,0.0028,0.0084,0.0056
27636,0,0,0,8,8,0.0,0.0,0.0
55550,1,1,5,159,166,0.0063,0.0063,0.0314
14554,0,0,0,26,26,0.0,0.0,0.0
53242,2,2,1,44,49,0.0455,0.0455,0.0227
85468,0,0,0,1,1,0.0,0.0,0.0
74588,0,0,0,5,5,0.0,0.0,0.0
42671,0,1,1,37,39,0.0,0.027,0.027
19939,0,3,0,64,67,0.0,0.0469,0.0
75367,0,0,0,8,8,0.0,0.0,0.0
49901,0,0,0,6,6,0.0,0.0,0.0
62791,0,0,0,10,10,0.0,0.0,0.0
53218,0,0,0,4,4,0.0,0.0,0.0
21884,0,0,0,4,4,0.0,0.0,0.0
57271,0,0,0,38,38,0.0,0.0,0.0
84477,0,0,0,8,8,0.0,0.0,0.0
36236,0,0,0,3,3,0.0,0.0,0.0
9217,0,0,0,12,12,0.0,0.0,0.0
15398,0,0,0,1,1,0.0,0.0,0.0
9293,0,0,0,2,2,0.0,0.0,0.0
90794,0,0,0,47,47,0.0,0.0,0.0
20069,0,0,0,12,12,0.0,0.0,0.0
48426,0,0,0,12,12,0.0,0.0,0.0
2007,0,0,0,2,2,0.0,0.0,0.0
47856,0,1,0,4,5,0.0,0.25,0.0
93663,0,0,0,5,5,0.0,0.0,0.0
94115,0,4,1,13,18,0.0,0.3077,0.0769
93950,0,0,0,23,23,0.0,0.0,0.0
57395,0,0,0,18,18,0.0,0.0,0.0
93568,0,0,0,3,3,0.0,0.0,0.0
69599,0,0,1,3,4,0.0,0.0,0.3333
45907,0,0,0,6,6,0.0,0.0,0.0
90416,0,0,0,1,1,0.0,0.0,0.0
103652,0,0,1,10,11,0.0,0.0,0.1
52772,0,0,0,12,12,0.0,0.0,0.0
62583,0,0,0,1,1,0.0,0.0,0.0
14525,0,0,0,1,1,0.0,0.0,0.0
62328,0,0,0,1,1,0.0,0.0,0.0
78753,0,0,0,2,2,0.0,0.0,0.0
51075,0,0,0,1,1,0.0,0.0,0.0
37092,0,0,0,9,9,0.0,0.0,0.0
67208,0,0,0,7,7,0.0,0.0,0.0
33784,0,2,0,55,57,0.0,0.0364,0.0
45053,2,0,0,21,23,0.0952,0.0,0.0
23120,0,1,0,1,2,0.0,1.0,0.0
3026,0,0,0,2,2,0.0,0.0,0.0
58382,0,0,0,18,18,0.0,0.0,0.0
17647,0,0,0,3,3,0.0,0.0,0.0
21130,0,0,0,2,2,0.0,0.0,0.0
37372,0,0,0,3,3,0.0,0.0,0.0
58687,0,0,0,1,1,0.0,0.0,0.0
33278,0,1,0,3,4,0.0,0.3333,0.0
96134,0,0,0,6,6,0.0,0.0,0.0
100149,0,0,0,1,1,0.0,0.0,0.0
86833,0,0,0,11,11,0.0,0.0,0.0
98706,0,0,0,1,1,0.0,0.0,0.0
85719,0,0,0,3,3,0.0,0.0,0.0
94099,0,0,0,1,1,0.0,0.0,0.0
84540,2,0,0,138,140,0.0145,0.0,0.0
9450,0,0,0,35,35,0.0,0.0,0.0
83385,0,0,0,6,6,0.0,0.0,0.0
95748,0,0,0,23,23,0.0,0.0,0.0
49157,0,0,0,1,1,0.0,0.0,0.0
82303,0,0,0,10,10,0.0,0.0,0.0
32482,0,1,0,13,14,0.0,0.0769,0.0
75278,0,1,0,18,19,0.0,0.0556,0.0
36430,1,0,0,8,9,0.125,0.0,0.0
2052,0,0,0,3,3,0.0,0.0,0.0
86999,0,0,1,34,35,0.0,0.0,0.0294
60244,2,0,0,39,41,0.0513,0.0,0.0
69456,2,1,0,94,97,0.0213,0.0106,0.0
8827,0,0,1,18,19,0.0,0.0,0.0556
71098,0,0,0,15,15,0.0,0.0,0.0
83939,0,0,0,1,1,0.0,0.0,0.0
78686,1,0,0,3,4,0.3333,0.0,0.0
73141,0,0,0,4,4,0.0,0.0,0.0
85582,2,0,1,40,43,0.05,0.0,0.025
88554,0,0,0,12,12,0.0,0.0,0.0
62741,1,0,1,41,43,0.0244,0.0,0.0244
10254,0,0,0,3,3,0.0,0.0,0.0
79205,0,2,0,30,32,0.0,0.0667,0.0
72098,0,0,0,7,7,0.0,0.0,0.0
23137,1,0,0,5,6,0.2,0.0,0.0
26937,0,2,0,3,5,0.0,0.6667,0.0
39879,0,0,0,16,16,0.0,0.0,0.0
4958,0,0,0,2,2,0.0,0.0,0.0
38341,0,0,0,21,21,0.0,0.0,0.0
48438,0,0,0,3,3,0.0,0.0,0.0
4918,0,0,1,2,3,0.0,0.0,0.5
96945,0,0,4,54,58,0.0,0.0,0.0741
10979,0,0,0,12,12,0.0,0.0,0.0
89632,0,1,0,18,19,0.0,0.0556,0.0
20917,0,0,0,4,4,0.0,0.0,0.0
97541,0,0,0,1,1,0.0,0.0,0.0
48285,0,0,0,8,8,0.0,0.0,0.0
33922,0,0,0,1,1,0.0,0.0,0.0
30041,0,0,0,19,19,0.0,0.0,0.0
79206,0,1,0,6,7,0.0,0.1667,0.0
2209,0,0,0,3,3,0.0,0.0,0.0
98094,0,0,0,1,1,0.0,0.0,0.0
12077,0,0,1,12,13,0.0,0.0,0.0833
14367,2,0,0,30,32,0.0667,0.0,0.0
46797,0,0,0,9,9,0.0,0.0,0.0
17890,0,0,0,8,8,0.0,0.0,0.0
8976,1,0,0,8,9,0.125,0.0,0.0
8116,0,0,0,1,1,0.0,0.0,0.0
69991,0,0,0,3,3,0.0,0.0,0.0
21164,0,0,0,1,1,0.0,0.0,0.0
67928,0,0,0,4,4,0.0,0.0,0.0
55509,0,0,0,6,6,0.0,0.0,0.0
45068,0,0,0,1,1,0.0,0.0,0.0
46314,0,0,0,3,3,0.0,0.0,0.0
10502,0,0,0,1,1,0.0,0.0,0.0
95313,0,0,0,2,2,0.0,0.0,0.0
38976,0,0,0,1,1,0.0,0.0,0.0
14733,0,0,0,5,5,0.0,0.0,0.0
54713,0,0,0,1,1,0.0,0.0,0.0
84460,0,1,1,3,5,0.0,0.3333,0.3333
10414,0,0,0,10,10,0.0,0.0,0.0
79863,0,0,0,1,1,0.0,0.0,0.0
70992,0,0,0,2,2,0.0,0.0,0.0
32621,0,0,0,6,6,0.0,0.0,0.0
14814,0,0,0,52,52,0.0,0.0,0.0
89009,0,0,0,16,16,0.0,0.0,0.0
94028,0,0,1,2,3,0.0,0.0,0.5
21531,0,0,0,1,1,0.0,0.0,0.0
36439,0,1,0,1,2,0.0,1.0,0.0
56678,0,0,0,1,1,0.0,0.0,0.0
24584,0,0,0,2,2,0.0,0.0,0.0
81270,0,0,0,3,3,0.0,0.0,0.0
60231,0,0,0,3,3,0.0,0.0,0.0
6319,0,0,0,1,1,0.0,0.0,0.0
21935,0,0,0,7,7,0.0,0.0,0.0
51386,0,0,0,1,1,0.0,0.0,0.0
33165,0,0,0,2,2,0.0,0.0,0.0
16366,0,0,0,2,2,0.0,0.0,0.0
67870,0,0,0,4,4,0.0,0.0,0.0
8622,0,0,0,3,3,0.0,0.0,0.0
103517,0,1,0,9,10,0.0,0.1111,0.0
31899,0,0,0,4,4,0.0,0.0,0.0
46591,0,0,1,58,59,0.0,0.0,0.0172
26083,1,0,0,17,18,0.0588,0.0,0.0
48494,0,8,6,352,366,0.0,0.0227,0.017
54357,3,1,1,90,95,0.0333,0.0111,0.0111
89561,0,0,1,5,6,0.0,0.0,0.2
21053,0,0,0,23,23,0.0,0.0,0.0
51340,0,0,1,5,6,0.0,0.0,0.2
71626,0,0,0,5,5,0.0,0.0,0.0
57664,0,0,1,74,75,0.0,0.0,0.0135
101895,0,0,0,25,25,0.0,0.0,0.0
2842,0,0,1,13,14,0.0,0.0,0.0769
84203,0,0,0,2,2,0.0,0.0,0.0
23464,0,0,0,11,11,0.0,0.0,0.0
94159,0,0,1,6,7,0.0,0.0,0.1667
19752,1,0,0,7,8,0.1429,0.0,0.0
70218,0,2,0,19,21,0.0,0.1053,0.0
82216,0,0,0,11,11,0.0,0.0,0.0
96937,0,0,0,30,30,0.0,0.0,0.0
80623,0,0,0,4,4,0.0,0.0,0.0
43025,0,0,0,2,2,0.0,0.0,0.0
87663,0,1,0,2,3,0.0,0.5,0.0
33862,0,0,0,1,1,0.0,0.0,0.0
46629,2,2,0,41,45,0.0488,0.0488,0.0
20776,0,1,0,27,28,0.0,0.037,0.0
84472,0,0,0,4,4,0.0,0.0,0.0
38673,0,1,0,12,13,0.0,0.0833,0.0
51763,0,0,0,5,5,0.0,0.0,0.0
49135,0,0,0,23,23,0.0,0.0,0.0
48460,0,0,1,25,26,0.0,0.0,0.04
79389,0,1,0,13,14,0.0,0.0769,0.0
34263,0,0,0,15,15,0.0,0.0,0.0
46310,0,0,0,4,4,0.0,0.0,0.0
75408,0,0,4,16,20,0.0,0.0,0.25
33917,0,0,0,9,9,0.0,0.0,0.0
71524,1,3,1,27,32,0.037,0.1111,0.037
101990,0,3,11,257,271,0.0,0.0117,0.0428
60803,1,1,0,6,8,0.1667,0.1667,0.0
77744,0,0,0,1,1,0.0,0.0,0.0
91963,0,0,1,37,38,0.0,0.0,0.027
73461,0,0,0,5,5,0.0,0.0,0.0
90072,0,0,0,2,2,0.0,0.0,0.0
18406,0,0,1,3,4,0.0,0.0,0.3333
50661,0,0,0,1,1,0.0,0.0,0.0
88712,0,0,0,3,3,0.0,0.0,0.0
90454,0,0,0,6,6,0.0,0.0,0.0
21276,0,0,0,5,5,0.0,0.0,0.0
103274,0,0,0,19,19,0.0,0.0,0.0
86130,0,0,0,2,2,0.0,0.0,0.0
53735,0,0,0,4,4,0.0,0.0,0.0
60980,0,0,0,8,8,0.0,0.0,0.0
36924,0,0,0,1,1,0.0,0.0,0.0
93570,0,0,0,1,1,0.0,0.0,0.0
66854,0,0,0,3,3,0.0,0.0,0.0
71469,0,0,0,5,5,0.0,0.0,0.0
90254,0,1,0,2,3,0.0,0.5,0.0
